id,Gender,Country,Age,Height,Income
1504,Male,Scotland,51,172.72,17798
1505,Female,Scotland,39,162.56,11738
1506,Female,England,32,170.18,20371
1507,Female,England,43,177.8,71183
1508,Male,Wales,34,185.42000000000002,12997
1509,Male,Scotland,37,177.8,39529
1510,Male,Wales,48,167.64000000000001,18131
1511,Female,England,33,165.1,25387
1512,Male,Scotland,48,154.94,28989
1513,Female,England,42,182.88,16716
1514,Male,Wales,35,170.18,30346
1515,Male,England,46,185.42000000000002,14274
1516,Female,Scotland,28,160.02,14046
1517,Female,Wales,45,165.1,11188
1518,Male,England,36,177.8,31184
1519,Male,England,31,185.42000000000002,20303
1520,Female,Wales,30,162.56,22339
1521,Female,England,39,175.26,144496
1522,Male,Wales,46,185.42000000000002,19874
1523,Female,England,35,149.86,14288
1524,Male,England,51,172.72,13976
1525,Male,Wales,45,167.64000000000001,38539
1526,Male,England,36,162.56,48201
1527,Female,England,30,167.64000000000001,10149
1528,Male,Wales,36,187.96,16692
1529,Male,Wales,35,170.18,11470
1530,Male,Scotland,35,172.72,11144
1531,Male,England,36,180.34,22069
1532,Male,Wales,48,187.96,22979
1533,Male,Wales,28,177.8,68293
1534,Female,Scotland,35,175.26,37812
1535,Male,Scotland,38,175.26,26050
1536,Male,England,35,172.72,26679
1537,Female,Scotland,37,165.1,25363
1538,Male,England,44,187.96,21628
1539,Male,Scotland,31,170.18,18667
1540,Male,Scotland,33,193.04,27214
1541,Female,Scotland,44,177.8,46287
1542,Female,Wales,39,154.94,11461
1543,Male,Wales,40,149.86,63095
1544,Male,England,39,172.72,30632
1545,Male,Wales,44,180.34,21082
1546,Female,Scotland,24,157.48,24138
1547,Male,England,47,180.34,24667
1548,Male,England,28,157.48,47214
1549,Male,Wales,50,167.64000000000001,16467
1550,Male,England,38,165.1,12867
1551,Female,Scotland,32,157.48,9547
1552,Male,Wales,39,175.26,30615
1553,Female,England,46,165.1,33119
1554,Male,England,47,167.64000000000001,11608
1555,Female,Scotland,44,147.32,27715
1556,Female,England,46,154.94,15577
1557,Female,Wales,49,147.32,15052
1558,Female,England,48,154.94,11941
1559,Female,Scotland,50,160.02,46452
1560,Male,Wales,38,185.42000000000002,18050
1561,Male,Wales,32,175.26,21452
1562,Female,Scotland,43,157.48,28168
1563,Male,England,36,170.18,24077
1564,Female,England,47,175.26,41934
1565,Male,Scotland,45,177.8,21551
1566,Female,Scotland,31,152.4,12806
1567,Male,Wales,47,185.42000000000002,129389
1568,Male,Wales,41,170.18,30147
1569,Male,Scotland,45,177.8,24180
1570,Male,Wales,39,190.5,14605
1571,Male,England,52,193.04,22899
1572,Female,England,30,160.02,21806
1573,Female,England,43,167.64000000000001,12342
1574,Female,Wales,46,170.18,11738
1575,Male,England,33,170.18,26116
1576,Female,England,50,152.4,33686
1577,Male,Wales,39,175.26,48093
1578,Male,Wales,35,175.26,12827
1579,Female,Wales,36,147.32,38713
1580,Male,Wales,35,152.4,26784
1581,Male,Wales,42,165.1,21423
1582,Female,Wales,46,175.26,18004
1583,Female,Wales,37,172.72,13785
1584,Female,Wales,47,167.64000000000001,12172
1585,Female,Wales,38,170.18,9778
1586,Male,Wales,32,175.26,10467
1587,Male,Scotland,47,162.56,21290
1588,Male,Wales,42,185.42000000000002,12795
1589,Female,Scotland,41,154.94,10751
1590,Male,England,44,170.18,24966
1591,Female,Wales,42,154.94,33161
1592,Male,Wales,45,180.34,19839
1593,Male,Wales,29,180.34,38889
1594,Female,England,41,172.72,19585
1595,Female,England,40,160.02,12130
1596,Female,Wales,44,162.56,10155
1597,Male,Scotland,39,157.48,58573
1598,Male,Scotland,45,177.8,13189
1599,Female,England,41,170.18,9531
1600,Male,England,57,170.18,124649
1601,Male,England,52,180.34,22604
1602,Female,Wales,52,165.1,29170
1603,Male,Scotland,54,157.48,17693
1604,Male,England,44,175.26,13655
1605,Male,Wales,45,172.72,13498
1606,Female,Wales,36,165.1,9462
1607,Female,Scotland,38,177.8,34319
1608,Female,Scotland,37,162.56,36733
1609,Male,Wales,44,162.56,38247
1610,Male,Scotland,52,172.72,29561
1611,Female,Scotland,40,157.48,18628
1612,Female,Wales,42,167.64000000000001,16026
1613,Female,England,47,167.64000000000001,34345
1614,Male,Wales,43,172.72,47700
1615,Male,England,45,172.72,32101
1616,Male,Scotland,46,167.64000000000001,19297
1617,Male,England,33,180.34,18156
1618,Female,Wales,30,149.86,21244
1619,Male,Scotland,42,187.96,21906
1620,Female,Wales,41,167.64000000000001,25113
1621,Female,England,38,165.1,18325
1622,Female,England,33,165.1,14638
1623,Female,Scotland,36,160.02,20525
1624,Female,Scotland,41,165.1,48605
1625,Female,England,32,160.02,11554
1626,Female,England,32,180.34,26053
1627,Female,Scotland,39,165.1,19705
1628,Female,Scotland,29,180.34,27669
1629,Male,England,45,180.34,53666
1630,Female,Scotland,44,160.02,23727
1631,Female,England,41,167.64000000000001,16173
1632,Male,Scotland,31,177.8,149152
1633,Female,England,38,157.48,33034
1634,Male,Wales,37,170.18,21831
1635,Female,Wales,47,154.94,18992
1636,Female,Scotland,44,165.1,9641
1637,Female,England,37,182.88,10159
1638,Male,Wales,47,172.72,11121
1639,Male,Wales,48,175.26,48500
1640,Male,Wales,33,182.88,37456
1641,Female,England,30,152.4,10647
1642,Female,Scotland,48,180.34,9265
1643,Male,Wales,32,187.96,26573
1644,Female,Wales,35,160.02,13105
1645,Female,England,43,149.86,10116
1646,Female,Wales,46,162.56,22823
1647,Female,England,30,180.34,44182
1648,Female,Scotland,36,182.88,16777
1649,Male,Wales,35,187.96,26969
1650,Female,England,32,165.1,16287
1651,Male,Wales,38,187.96,40313
1652,Female,Scotland,34,167.64000000000001,9535
1653,Female,England,41,165.1,26658
1654,Female,Scotland,31,182.88,17936
1655,Male,Scotland,36,162.56,49213
1656,Male,England,44,190.5,19629
1657,Male,England,42,187.96,32985
1658,Female,Wales,42,167.64000000000001,21621
1659,Female,Wales,42,165.1,20407
1660,Female,Scotland,37,165.1,11486
1661,Female,England,44,180.34,45479
1662,Female,Scotland,31,157.48,24483
1663,Male,Scotland,41,185.42000000000002,38036
1664,Male,Wales,39,182.88,28940
1665,Female,Wales,39,147.32,131370
1666,Female,Scotland,21,177.8,11419
1667,Male,England,49,175.26,65499
1668,Male,England,49,177.8,25166
1669,Male,England,49,170.18,177840
1670,Male,Scotland,42,172.72,23467
1671,Female,Scotland,38,167.64000000000001,9732
1672,Female,England,46,160.02,19596
1673,Female,Wales,45,162.56,18553
1674,Female,Scotland,44,175.26,11470
1675,Female,Scotland,42,177.8,14929
1676,Male,Scotland,25,193.04,14370
1677,Female,England,37,154.94,25079
1678,Male,Scotland,39,157.48,22088
1679,Female,Scotland,34,170.18,9271
1680,Female,Scotland,34,160.02,17345
1681,Female,England,44,172.72,22767
1682,Male,Wales,44,157.48,23445
1683,Male,England,44,193.04,65752
1684,Male,Wales,33,160.02,13473
1685,Female,England,51,172.72,36405
1686,Male,Scotland,26,167.64000000000001,26878
1687,Female,England,42,154.94,32676
1688,Female,England,47,180.34,42200
1689,Female,England,37,167.64000000000001,19693
1690,Male,England,35,172.72,14330
1691,Male,Wales,38,182.88,17063
1692,Male,Scotland,46,182.88,28308
1693,Male,Wales,26,180.34,46552
1694,Female,Wales,42,170.18,16523
1695,Female,Scotland,36,160.02,13147
1696,Female,Wales,45,170.18,9270
1697,Female,Scotland,39,162.56,29380
1698,Female,England,34,177.8,32421
1699,Male,England,41,180.34,35979
1700,Male,England,40,167.64000000000001,35678
1701,Male,Wales,38,162.56,12135
1702,Female,England,42,182.88,28431
1703,Male,England,29,193.04,16544
1704,Male,England,39,177.8,41839
1705,Male,England,24,175.26,23786
1706,Male,Wales,32,170.18,21124
1707,Female,Scotland,49,172.72,16585
1708,Female,England,44,165.1,10816
1709,Male,Scotland,38,177.8,14101
1710,Male,England,39,172.72,11754
1711,Male,Wales,39,182.88,13958
1712,Male,Wales,45,172.72,16531
1713,Female,Scotland,29,160.02,31279
1714,Male,Scotland,38,195.58,15429
1715,Female,England,27,147.32,9872
1716,Male,Scotland,51,170.18,17926
1717,Male,England,50,185.42000000000002,19786
1718,Female,England,37,157.48,22401
1719,Female,Scotland,33,172.72,45372
1720,Female,Wales,30,162.56,9812
1721,Female,Wales,52,175.26,54957
1722,Female,Scotland,25,152.4,32411
1723,Male,Wales,41,167.64000000000001,22612
1724,Female,England,43,185.42000000000002,31419
1725,Male,Wales,22,167.64000000000001,38963
1726,Female,Wales,41,177.8,33777
1727,Female,England,30,165.1,17026
1728,Female,England,39,172.72,19935
1729,Female,England,32,160.02,32219
1730,Male,Scotland,37,177.8,35884
1731,Male,England,37,185.42000000000002,25308
1732,Male,Scotland,35,175.26,18756
1733,Female,Wales,36,175.26,22632
1734,Male,Scotland,49,172.72,14258
1735,Female,Wales,57,177.8,16217
1736,Male,England,43,167.64000000000001,43988
1737,Male,Wales,42,170.18,28677
1738,Female,England,37,154.94,57460
1739,Female,Wales,34,167.64000000000001,17660
1740,Male,Wales,44,185.42000000000002,89730
1741,Female,Scotland,41,157.48,9611
1742,Male,Scotland,45,154.94,21827
1743,Male,Scotland,32,172.72,16381
1744,Female,Wales,27,172.72,14357
1745,Male,England,41,172.72,41677
1746,Female,England,35,162.56,73177
1747,Male,England,47,177.8,23473
1748,Male,Wales,47,170.18,19781
1749,Male,England,35,177.8,35550
1750,Female,England,41,172.72,20941
1751,Female,England,37,162.56,27580
1752,Male,Scotland,43,180.34,39979
1753,Female,Wales,28,160.02,11595
1754,Female,Wales,41,160.02,30858
1755,Male,Wales,40,180.34,16236
1756,Female,England,39,165.1,26195
1757,Male,England,45,187.96,18911
1758,Male,Wales,37,177.8,12222
1759,Male,England,43,162.56,12322
1760,Female,Scotland,33,154.94,15806
1761,Male,Scotland,35,172.72,16290
1762,Male,Wales,48,167.64000000000001,36617
1763,Female,Wales,42,154.94,14175
1764,Male,Scotland,32,182.88,43809
1765,Male,Wales,36,175.26,59171
1766,Female,England,38,180.34,11062
1767,Male,Scotland,38,177.8,19756
1768,Male,Scotland,49,187.96,47245
1769,Female,Wales,42,149.86,37178
1770,Female,England,41,160.02,17532
1771,Male,Wales,46,175.26,13109
1772,Male,England,41,160.02,32669
1773,Male,Scotland,40,180.34,61268
1774,Female,Wales,36,162.56,19344
1775,Male,England,47,190.5,26013
1776,Female,Wales,34,165.1,18620
1777,Male,Wales,30,172.72,43426
1778,Female,Wales,31,165.1,27896
1779,Female,Scotland,39,162.56,32121
1780,Female,Wales,41,170.18,12107
1781,Male,Wales,30,185.42000000000002,23212
1782,Male,England,33,180.34,35244
1783,Female,Wales,29,170.18,20963
1784,Female,England,41,165.1,47771
1785,Female,Wales,49,167.64000000000001,17707
1786,Male,Wales,47,200.66,10823
1787,Male,Scotland,43,180.34,166919
1788,Female,Wales,43,142.24,10975
1789,Male,England,43,172.72,15017
1790,Female,Wales,45,162.56,17623
1791,Male,Scotland,32,180.34,21820
1792,Male,Wales,29,190.5,14304
1793,Male,Wales,38,180.34,10244
1794,Female,England,44,167.64000000000001,14520
1795,Female,Scotland,49,182.88,17844
1796,Male,England,46,175.26,77929
1797,Female,England,36,154.94,21054
1798,Male,Scotland,33,187.96,16738
1799,Female,England,25,162.56,19546
1800,Male,Scotland,31,177.8,22163
1801,Female,England,30,182.88,13132
1802,Male,Scotland,46,175.26,21446
1803,Female,Wales,48,154.94,24270
1804,Female,Scotland,39,167.64000000000001,30865
1805,Female,England,33,167.64000000000001,11461
1806,Female,Wales,31,175.26,30212
1807,Female,England,44,162.56,145853
1808,Male,England,31,157.48,25938
1809,Male,Scotland,29,182.88,15273
1810,Male,England,35,185.42000000000002,30966
1811,Female,Wales,43,167.64000000000001,13135
1812,Male,Wales,46,182.88,31060
1813,Female,Wales,31,175.26,19371
1814,Female,England,35,167.64000000000001,24143
1815,Female,England,38,162.56,12582
1816,Male,England,37,172.72,22315
1817,Male,Scotland,28,177.8,14628
1818,Female,England,37,162.56,17081
1819,Male,England,37,177.8,12918
1820,Male,Scotland,36,172.72,36773
1821,Female,England,46,160.02,101091
1822,Male,Scotland,42,175.26,63537
1823,Male,England,46,160.02,11635
1824,Female,Scotland,44,149.86,29685
1825,Male,Wales,37,167.64000000000001,15601
1826,Female,Scotland,46,172.72,13346
1827,Female,Wales,47,149.86,17278
1828,Male,Scotland,44,170.18,30788
1829,Female,Wales,41,154.94,18177
1830,Male,Scotland,30,180.34,45320
1831,Female,England,38,162.56,29724
1832,Female,England,46,172.72,19376
1833,Female,Scotland,36,165.1,34038
1834,Male,England,46,177.8,13742
1835,Male,Scotland,38,175.26,16169
1836,Female,England,44,152.4,11053
1837,Male,England,36,172.72,17118
1838,Female,England,47,175.26,17735
1839,Female,England,38,165.1,22113
1840,Male,Scotland,46,167.64000000000001,33452
1841,Male,England,45,177.8,37663
1842,Male,England,40,172.72,16722
1843,Male,England,32,165.1,17977
1844,Female,Wales,37,154.94,17892
1845,Female,Wales,44,165.1,11844
1846,Female,Scotland,39,172.72,9624
1847,Male,England,49,205.74,13457
1848,Female,Scotland,34,167.64000000000001,29842
1849,Female,Scotland,45,152.4,11796
1850,Male,England,22,175.26,24079
1851,Female,Wales,45,157.48,45915
1852,Female,England,49,175.26,15760
1853,Male,England,36,182.88,44221
1854,Male,England,64,177.8,29618
1855,Male,Wales,41,180.34,19785
1856,Male,Wales,47,175.26,11971
1857,Male,England,52,180.34,22558
1858,Male,England,49,180.34,32976
1859,Female,Scotland,32,172.72,21025
1860,Male,Wales,41,165.1,10543
1861,Female,Wales,39,162.56,12659
1862,Female,England,27,165.1,15323
1863,Male,Wales,35,175.26,29056
1864,Male,Scotland,41,195.58,44680
1865,Female,Wales,43,165.1,24736
1866,Male,England,41,190.5,36569
1867,Male,England,30,172.72,24115
1868,Male,Wales,50,162.56,43908
1869,Male,Scotland,40,177.8,39524
1870,Male,Wales,42,195.58,18931
1871,Male,England,40,177.8,14226
1872,Female,England,42,160.02,31066
1873,Male,England,45,172.72,32166
1874,Female,Wales,36,167.64000000000001,110140
1875,Female,Wales,36,149.86,111919
1876,Male,Scotland,38,172.72,42416
1877,Female,Wales,35,172.72,9064
1878,Male,Scotland,53,180.34,77591
1879,Male,Scotland,48,177.8,11215
1880,Male,Scotland,36,172.72,26294
1881,Female,England,36,154.94,10998
1882,Male,Wales,42,172.72,36301
1883,Male,England,36,172.72,44156
1884,Male,Wales,51,175.26,36431
1885,Female,England,39,160.02,16921
1886,Male,Scotland,20,175.26,15437
1887,Male,England,26,170.18,14006
1888,Male,England,37,187.96,22252
1889,Male,England,38,149.86,18073
1890,Female,Wales,33,157.48,14591
1891,Male,Scotland,40,170.18,165750
1892,Male,Wales,43,167.64000000000001,16270
1893,Male,Wales,33,198.12,30252
1894,Female,England,44,162.56,12209
1895,Male,England,42,165.1,14411
1896,Male,Wales,30,175.26,14516
1897,Male,Scotland,51,167.64000000000001,26605
1898,Female,England,44,152.4,23849
1899,Male,England,52,170.18,53078
1900,Male,Scotland,50,170.18,38126
1901,Female,Scotland,35,154.94,10281
1902,Male,Scotland,45,177.8,15479
1903,Male,Wales,42,160.02,23509
1904,Male,Wales,51,190.5,21443
1905,Female,Scotland,35,157.48,12366
1906,Male,England,49,187.96,19056
1907,Male,Scotland,38,160.02,46117
1908,Female,Wales,42,167.64000000000001,15198
1909,Male,Scotland,50,165.1,15102
1910,Female,Wales,37,167.64000000000001,9543
1911,Female,England,35,162.56,12276
1912,Female,England,60,157.48,23324
1913,Male,England,37,180.34,44462
1914,Male,Wales,64,185.42000000000002,20069
1915,Male,England,34,175.26,25796
1916,Male,England,28,193.04,12159
1917,Male,Wales,21,182.88,22913
1918,Female,England,28,175.26,20688
1919,Male,Wales,29,172.72,58797
1920,Female,England,22,154.94,21129
1921,Male,England,46,193.04,17510
1922,Male,Wales,35,190.5,18962
1923,Male,Wales,35,187.96,27657
1924,Female,Scotland,26,154.94,10302
1925,Male,Wales,41,165.1,71632
1926,Male,Scotland,38,185.42000000000002,16616
1927,Male,Wales,41,157.48,19578
1928,Male,Wales,36,182.88,19392
1929,Female,Scotland,28,167.64000000000001,11734
1930,Male,England,50,175.26,11813
1931,Male,Scotland,37,172.72,25712
1932,Male,Wales,31,187.96,10972
1933,Male,England,39,172.72,19546
1934,Female,England,34,175.26,54648
1935,Male,England,38,172.72,26724
1936,Female,England,48,144.78,36870
1937,Male,Scotland,35,154.94,114873
1938,Male,Wales,28,175.26,80661
1939,Female,Wales,46,167.64000000000001,37476
1940,Female,Wales,35,160.02,15625
1941,Male,England,42,187.96,33309
1942,Female,Wales,46,167.64000000000001,15641
1943,Male,Scotland,37,167.64000000000001,20339
1944,Male,Wales,41,167.64000000000001,18580
1945,Female,England,43,160.02,17819
1946,Male,Scotland,30,185.42000000000002,16926
1947,Male,Wales,50,167.64000000000001,12530
1948,Male,Scotland,34,170.18,17458
1949,Male,England,39,170.18,29299
1950,Female,England,41,165.1,81238
1951,Female,Scotland,45,172.72,18277
1952,Female,Wales,38,157.48,36585
1953,Female,Wales,35,187.96,10483
1954,Female,England,50,157.48,28127
1955,Male,England,46,185.42000000000002,17328
1956,Female,Scotland,45,170.18,16738
1957,Male,Wales,47,180.34,24136
1958,Male,Scotland,43,180.34,32290
1959,Male,England,45,208.28,61482
1960,Male,England,29,172.72,75108
1961,Male,Scotland,51,167.64000000000001,32451
1962,Female,Wales,45,177.8,18478
1963,Female,England,41,154.94,12115
1964,Female,England,38,172.72,28659
1965,Female,Wales,35,167.64000000000001,8893
1966,Male,Wales,44,182.88,43031
1967,Female,England,28,165.1,23787
1968,Female,England,43,154.94,15261
1969,Female,England,36,167.64000000000001,47828
1970,Male,Scotland,35,190.5,12045
1971,Female,Scotland,46,144.78,23043
1972,Female,Scotland,45,149.86,16013
1973,Female,Wales,33,170.18,12648
1974,Female,Scotland,40,162.56,17452
1975,Female,Scotland,45,167.64000000000001,17645
1976,Male,Scotland,33,195.58,10509
1977,Female,England,48,160.02,17296
1978,Female,Scotland,34,160.02,27990
1979,Male,England,45,175.26,16722
1980,Female,Scotland,43,172.72,17509
1981,Male,Scotland,44,187.96,23072
1982,Male,Wales,43,182.88,10127
1983,Female,Wales,46,152.4,18201
1984,Female,Scotland,33,139.7,12274
1985,Female,England,30,157.48,39592
1986,Female,Scotland,36,165.1,15879
1987,Male,Scotland,33,190.5,16701
1988,Female,Wales,48,167.64000000000001,37342
1989,Male,Wales,48,170.18,55939
1990,Male,England,31,193.04,32248
1991,Male,Scotland,34,185.42000000000002,11444
1992,Male,Wales,41,157.48,10953
1993,Female,England,34,167.64000000000001,44588
1994,Female,Wales,40,165.1,17118
1995,Male,Scotland,45,170.18,12736
1996,Female,Wales,38,154.94,19374
1997,Male,England,39,195.58,48598
1998,Male,England,46,187.96,27308
1999,Male,England,42,162.56,19271
2000,Male,Scotland,40,187.96,35906
2001,Male,Scotland,42,185.42000000000002,22898
2002,Male,England,46,185.42000000000002,16679
2003,Male,Wales,33,162.56,31297
2004,Male,Wales,26,170.18,13540
2005,Female,Scotland,57,162.56,12362
2006,Male,Wales,43,180.34,11904
2007,Male,Scotland,36,180.34,15384
2008,Male,Wales,40,175.26,21403
2009,Female,Scotland,42,182.88,11718
2010,Female,England,33,152.4,15042
2011,Female,Scotland,34,170.18,39554
2012,Male,Scotland,59,177.8,40044
2013,Male,Wales,42,160.02,23707
2014,Male,Wales,47,175.26,12969
2015,Male,Scotland,28,185.42000000000002,72190
2016,Female,Wales,45,167.64000000000001,16281
2017,Female,Wales,43,177.8,38250
2018,Male,Scotland,41,193.04,16387
2019,Male,Scotland,36,180.34,46177
2020,Male,Scotland,44,182.88,21479
2021,Female,England,45,162.56,26580
2022,Female,England,44,172.72,15588
2023,Male,England,31,167.64000000000001,26243
2024,Female,Scotland,33,175.26,44691
2025,Male,Scotland,36,167.64000000000001,12521
2026,Male,England,43,157.48,20516
2027,Male,Wales,31,165.1,49064
2028,Female,England,28,160.02,29641
2029,Female,Wales,28,165.1,10355
2030,Male,Wales,45,185.42000000000002,27348
2031,Male,England,40,170.18,17939
2032,Female,England,27,175.26,22282
2033,Male,England,41,167.64000000000001,15974
2034,Female,Wales,39,157.48,15400
2035,Female,England,41,170.18,15521
2036,Male,England,44,165.1,58638
2037,Female,Wales,36,180.34,11176
2038,Male,England,26,185.42000000000002,37133
2039,Female,Wales,53,154.94,13362
2040,Male,Scotland,45,182.88,14187
2041,Male,Wales,43,185.42000000000002,13511
2042,Female,England,39,167.64000000000001,9537
2043,Male,Scotland,41,177.8,16805
2044,Male,Wales,34,162.56,13316
2045,Male,Wales,27,180.34,48208
2046,Female,Scotland,37,157.48,20920
2047,Female,Wales,38,165.1,13383
2048,Female,Scotland,36,180.34,26488
2049,Male,Scotland,41,147.32,32194
2050,Male,England,34,177.8,118868
2051,Male,Scotland,40,187.96,18372
2052,Male,England,32,177.8,37749
2053,Female,England,45,160.02,20559
2054,Female,Wales,35,157.48,23533
2055,Female,Wales,38,167.64000000000001,14116
2056,Male,Wales,45,185.42000000000002,11542
2057,Female,Wales,41,170.18,50180
2058,Male,Scotland,39,185.42000000000002,16021
2059,Male,England,50,187.96,21839
2060,Female,Wales,26,175.26,25815
2061,Male,Wales,40,182.88,65657
2062,Male,England,36,177.8,53734
2063,Male,England,40,175.26,34476
2064,Female,Wales,45,162.56,16860
2065,Female,Scotland,37,160.02,10113
2066,Male,Wales,31,185.42000000000002,14729
2067,Female,England,41,149.86,21054
2068,Female,Wales,52,180.34,27210
2069,Male,England,41,177.8,18200
2070,Male,Scotland,44,180.34,21053
2071,Female,Scotland,46,165.1,13133
2072,Female,England,37,157.48,13233
2073,Female,Wales,44,157.48,11038
2074,Male,Wales,41,198.12,18808
2075,Female,Wales,52,157.48,18183
2076,Male,Scotland,37,165.1,20298
2077,Female,England,43,170.18,9858
2078,Female,England,43,165.1,12599
2079,Male,England,44,165.1,15219
2080,Male,England,33,165.1,29660
2081,Female,Scotland,39,142.24,9498
2082,Male,Wales,35,180.34,13949
2083,Female,Wales,38,165.1,46115
2084,Female,England,34,162.56,14429
2085,Male,Wales,42,172.72,147677
2086,Male,England,46,182.88,19084
2087,Male,Scotland,47,180.34,14571
2088,Female,Wales,45,170.18,17609
2089,Male,Wales,42,185.42000000000002,30252
2090,Male,Wales,32,182.88,13277
2091,Female,England,46,175.26,23458
2092,Male,Scotland,47,167.64000000000001,15247
2093,Male,Wales,30,175.26,11227
2094,Male,England,45,187.96,44896
2095,Female,Wales,36,152.4,10096
2096,Male,Scotland,42,182.88,52050
2097,Male,Scotland,39,187.96,18140
2098,Male,Scotland,45,190.5,23551
2099,Male,Scotland,36,167.64000000000001,37548
2100,Female,Wales,40,162.56,11336
2101,Male,Scotland,42,165.1,21671
2102,Male,Wales,49,175.26,21772
2103,Female,Wales,42,170.18,11248
2104,Female,Scotland,42,172.72,40318
2105,Male,England,38,193.04,17774
2106,Female,England,49,160.02,11430
2107,Male,Wales,38,175.26,31150
2108,Female,Wales,33,157.48,16383
2109,Female,England,38,160.02,29092
2110,Male,Wales,39,172.72,20872
2111,Female,England,45,172.72,10724
2112,Female,England,41,180.34,22182
2113,Male,England,46,175.26,57709
2114,Female,England,33,172.72,23417
2115,Female,Scotland,49,162.56,9939
2116,Male,Wales,35,167.64000000000001,13606
2117,Female,England,51,167.64000000000001,23321
2118,Male,Scotland,36,165.1,35566
2119,Male,Scotland,48,193.04,36159
2120,Female,Wales,35,167.64000000000001,22041
2121,Female,Wales,31,167.64000000000001,14177
2122,Male,Wales,27,175.26,16605
2123,Male,Scotland,46,187.96,36408
2124,Male,England,45,185.42000000000002,21672
2125,Female,Wales,31,157.48,14649
2126,Female,Wales,48,160.02,17974
2127,Male,Scotland,38,193.04,29381
2128,Male,England,36,200.66,20416
2129,Male,Wales,35,170.18,22592
2130,Female,Wales,55,167.64000000000001,8832
2131,Male,Wales,51,180.34,14797
2132,Male,Wales,32,195.58,27895
2133,Male,Scotland,44,187.96,27045
2134,Male,England,54,215.9,48580
2135,Female,Scotland,41,157.48,21914
2136,Female,Wales,49,154.94,14447
2137,Male,Wales,49,182.88,12276
2138,Female,England,45,172.72,27452
2139,Male,England,44,167.64000000000001,43959
2140,Male,Scotland,39,167.64000000000001,16722
2141,Female,England,39,157.48,43270
2142,Male,England,30,175.26,15767
2143,Female,Scotland,34,177.8,14196
2144,Male,Wales,32,162.56,14257
2145,Female,England,42,180.34,10526
2146,Female,England,38,154.94,30418
2147,Male,England,38,175.26,119830
2148,Male,Scotland,39,200.66,16506
2149,Male,Wales,32,175.26,16387
2150,Male,Scotland,45,177.8,12404
2151,Female,Scotland,38,167.64000000000001,24895
2152,Female,Wales,42,177.8,14994
2153,Male,Wales,42,170.18,34795
2154,Male,Scotland,49,182.88,38068
2155,Female,Scotland,43,167.64000000000001,95275
2156,Female,England,40,180.34,12140
2157,Male,Wales,37,177.8,21274
2158,Male,Wales,43,170.18,11241
2159,Female,England,49,165.1,28794
2160,Male,England,41,177.8,21310
2161,Female,Wales,32,157.48,40716
2162,Female,England,40,182.88,12236
2163,Female,Wales,43,170.18,15733
2164,Male,England,44,200.66,23523
2165,Female,Scotland,41,167.64000000000001,17135
2166,Female,England,45,182.88,24334
2167,Male,Wales,47,175.26,23627
2168,Male,Scotland,53,182.88,30761
2169,Male,Scotland,38,187.96,28553
2170,Female,Wales,38,177.8,27748
2171,Female,Scotland,49,149.86,13475
2172,Female,England,50,185.42000000000002,20620
2173,Female,England,33,182.88,34815
2174,Female,Scotland,40,162.56,10211
2175,Female,Scotland,43,165.1,28981
2176,Male,Wales,46,165.1,21822
2177,Male,Wales,40,165.1,33694
2178,Male,England,43,185.42000000000002,12612
2179,Female,Scotland,36,175.26,15374
2180,Male,England,48,175.26,18905
2181,Female,England,46,160.02,15260
2182,Female,Scotland,35,157.48,44715
2183,Male,Wales,39,170.18,16047
2184,Male,Wales,24,172.72,21173
2185,Male,Wales,33,193.04,20324
2186,Female,England,36,182.88,44686
2187,Male,England,56,180.34,13735
2188,Female,Wales,31,180.34,29252
2189,Female,England,36,187.96,21464
2190,Female,England,38,167.64000000000001,9715
2191,Female,Scotland,48,160.02,18772
2192,Male,Scotland,51,185.42000000000002,16905
2193,Male,England,56,182.88,19313
2194,Female,Wales,41,147.32,19723
2195,Male,England,40,177.8,27005
2196,Male,England,52,193.04,38350
2197,Male,Wales,46,180.34,20691
2198,Male,Wales,42,175.26,24943
2199,Female,Scotland,21,165.1,19283
2200,Male,England,40,165.1,15504
2201,Male,England,30,195.58,29387
2202,Female,Scotland,41,165.1,21909
2203,Female,Scotland,34,170.18,19549
2204,Male,England,54,175.26,20485
2205,Male,England,50,167.64000000000001,15842
2206,Female,Scotland,41,154.94,18970
2207,Female,England,41,165.1,32964
2208,Male,England,39,180.34,22376
2209,Male,Wales,37,185.42000000000002,51698
2210,Female,England,36,160.02,23098
2211,Female,England,47,160.02,12240
2212,Male,Wales,40,167.64000000000001,29699
2213,Male,Wales,31,185.42000000000002,44434
2214,Male,England,47,175.26,22009
2215,Female,England,39,185.42000000000002,23969
2216,Male,Wales,34,190.5,14502
2217,Female,England,32,175.26,13163
2218,Male,Wales,38,175.26,28316
2219,Male,England,36,170.18,14028
2220,Male,Wales,46,160.02,32446
2221,Male,England,50,175.26,35058
2222,Female,Wales,37,180.34,18707
2223,Female,England,35,167.64000000000001,20076
2224,Male,Wales,44,180.34,14281
2225,Male,Scotland,40,185.42000000000002,26041
2226,Male,England,37,162.56,64415
2227,Female,England,52,160.02,35399
2228,Female,Scotland,55,162.56,31769
2229,Male,Scotland,46,165.1,22013
2230,Male,Wales,30,182.88,64362
2231,Male,England,40,175.26,32012
2232,Female,Wales,43,175.26,9898
2233,Male,England,32,162.56,22461
