id,Gender,Country,Age,Height,Income
2593,Male,England,34,180.8236893612093,16592
2594,Male,England,23,188.35167619015192,38880
2595,Male,Scotland,43,170.10584846886837,46835
2596,Male,Scotland,45,178.2773394278683,25647
2597,Male,Scotland,33,201.18427475027025,117247
2598,Female,Wales,34,174.90260246336373,18309
2599,Female,England,33,190.14782342117712,25470
2600,Female,England,38,175.06376665562004,28588
2601,Female,England,37,182.98736358759797,26309
2602,Female,England,41,181.4216175951257,11434
2603,Female,Scotland,46,169.50325568854117,10380
2604,Male,Scotland,32,168.19564178914766,56820
2605,Female,Scotland,37,158.01780276676172,51699
2606,Male,Scotland,34,185.7161344167418,44111
2607,Female,Wales,44,166.2757298165123,29122
2608,Male,England,40,167.77508147985574,17342
2609,Male,England,45,175.90464238208725,25841
2610,Female,Wales,41,168.58720327168265,9501
2611,Female,Wales,46,169.0595287934545,8984
2612,Male,England,40,195.69935437514854,13694
2613,Male,Scotland,39,174.9162421868255,16229
2614,Male,Scotland,39,168.75823232364013,46121
2615,Female,Scotland,24,161.5305287448443,12501
2616,Male,Scotland,38,187.6794297068276,11083
2617,Male,Wales,37,186.4158703504405,39641
2618,Female,Wales,26,172.75700259702907,14301
2619,Male,Wales,42,177.4267541405656,13872
2620,Female,Scotland,28,181.351825161947,13065
2621,Male,Wales,37,183.0088287473858,17346
2622,Female,England,53,155.41342534630914,21132
2623,Male,England,53,180.60436134642484,100501
2624,Male,Wales,49,165.64620361581973,55730
2625,Female,Wales,43,162.90639979620178,35838
2626,Male,Scotland,37,185.88854825398315,32934
2627,Male,Wales,29,176.8587422994974,10503
2628,Female,Wales,38,174.75081588349337,11623
2629,Female,Wales,55,171.54627502261636,12465
2630,Female,England,31,159.3949131119449,34103
2631,Male,Scotland,44,176.30288284230417,52085
2632,Male,England,37,186.11241657842683,13385
2633,Male,Wales,34,173.03204965139466,14039
2634,Male,England,51,179.06630211349957,25424
2635,Female,Wales,41,171.99146529698265,33015
2636,Female,Scotland,43,170.09297838934347,14407
2637,Male,Wales,43,186.21675238122177,15444
2638,Female,Scotland,46,170.30997288158926,10470
2639,Male,England,31,161.5781629828503,33494
2640,Female,Scotland,48,149.54825307050643,15643
2641,Female,England,46,167.513152032709,21525
2642,Female,Scotland,51,173.59545539415325,22431
2643,Male,Scotland,46,187.1169412675392,33060
2644,Female,England,52,157.38979974472676,148471
2645,Female,England,38,168.85990945096145,27947
2646,Female,Wales,33,154.541144501453,10030
2647,Male,England,26,191.78261802140216,12618
2648,Female,Scotland,52,148.3100559738666,17794
2649,Female,Scotland,39,163.92282375953198,13223
2650,Female,Wales,44,166.0423114378216,24856
2651,Male,Scotland,38,148.77806221738004,16250
2652,Female,Scotland,36,172.59869370335662,93945
2653,Female,England,41,165.6180479078778,9437
2654,Male,Scotland,33,182.54624409888916,25901
2655,Female,Wales,42,154.46608585884633,14041
2656,Female,Scotland,42,167.32953076594487,12468
2657,Female,Wales,34,163.08017691678904,12649
2658,Male,Scotland,48,172.61093519984783,38615
2659,Female,Wales,41,162.42147938187392,10994
2660,Female,Wales,49,162.40917051299823,21985
2661,Female,Scotland,32,154.59425577367364,17384
2662,Female,Wales,28,156.3916713121521,16404
2663,Male,Wales,47,190.6950969417611,19268
2664,Male,England,45,174.79664596097493,29628
2665,Female,Wales,42,166.16385826921675,58007
2666,Male,England,48,164.3405469768392,45203
2667,Male,England,39,185.30944648454883,16387
2668,Female,Scotland,42,173.01600349023443,10713
2669,Male,Scotland,40,178.57457512730133,11553
2670,Female,England,42,156.81303483910463,23306
2671,Female,England,51,170.01224562441595,16779
2672,Female,Wales,41,154.9239684061147,18200
2673,Female,Scotland,37,175.31823722209808,9419
2674,Male,Scotland,45,183.5067495133777,32640
2675,Female,Scotland,42,155.62525590962343,32199
2676,Male,Scotland,41,184.10989802515377,11044
2677,Female,England,40,165.36112913423437,45173
2678,Female,Wales,53,166.31003100951995,9614
2679,Male,Scotland,44,189.87241972616656,38607
2680,Female,Wales,41,179.5314298728007,9963
2681,Female,Scotland,39,169.94092574131977,21102
2682,Male,England,46,183.6805429734033,51548
2683,Male,Wales,35,176.2134004052768,17827
2684,Female,Scotland,40,159.07224798474576,44677
2685,Female,England,25,158.22704494292014,16804
2686,Male,Scotland,41,185.06210220131942,14805
2687,Female,England,38,152.22620842139628,13360
2688,Female,Wales,35,168.65668696555946,26097
2689,Male,Scotland,50,182.36386226591978,12371
2690,Female,England,36,156.854452030599,20222
2691,Male,England,44,197.29996092143642,51027
2692,Male,England,37,170.55470430454298,26501
2693,Male,Scotland,51,188.2336844160243,52700
2694,Male,England,33,162.51758235027557,22669
2695,Male,Wales,40,167.67175902566356,15073
2696,Male,Scotland,49,180.54738373919764,51388
2697,Male,Wales,40,175.7130212275244,72676
2698,Female,Wales,42,159.52001803330032,12850
2699,Female,England,53,166.3015247398033,19376
2700,Male,Scotland,40,178.75996666359814,10785
2701,Male,England,46,160.10395131211166,23400
2702,Male,Wales,42,167.47555879023244,70181
2703,Female,England,38,165.86912015558283,39983
2704,Male,England,44,183.1302120681344,23994
2705,Female,Wales,42,162.12343551986152,14458
2706,Female,England,37,158.4514630944867,26950
2707,Male,Scotland,54,190.95314112547575,35974
2708,Female,Scotland,42,159.38833244829465,14338
2709,Female,Wales,32,165.94441550940724,8336
2710,Male,Scotland,36,156.03888083725016,46869
2711,Female,Wales,32,165.42283661254342,10766
2712,Female,Wales,44,155.45280224037379,9931
2713,Male,Scotland,53,175.20729801377033,53612
2714,Female,Wales,49,167.07568583345548,19056
2715,Male,England,33,181.8162447712552,26402
2716,Female,Scotland,48,160.4795646385857,13865
2717,Female,Wales,38,165.02710018788957,9828
2718,Female,Scotland,38,186.82211731726636,12676
2719,Female,England,37,168.35069823432755,18805
2720,Male,Scotland,52,190.2388607522905,15036
2721,Female,Wales,47,193.42980650857876,28663
2722,Male,England,51,153.2826439555563,32168
2723,Male,Scotland,41,170.56604796784444,15492
2724,Male,Scotland,51,181.41544492226808,40742
2725,Male,Scotland,42,188.8594689082521,24752
2726,Male,Wales,41,178.41104542620496,34421
2727,Female,Scotland,36,170.04838551428233,16855
2728,Male,Scotland,38,185.1969657345769,48108
2729,Male,Wales,40,186.68043858065175,16901
2730,Female,Scotland,33,161.036364222769,16512
2731,Female,England,36,165.1621338327856,10465
2732,Male,Scotland,41,181.581108935433,25407
2733,Female,England,36,155.5666229239199,21351
2734,Female,Scotland,21,157.97679631062184,11950
2735,Female,Wales,46,158.30315311970622,13641
2736,Male,Scotland,36,170.48903671471302,43329
2737,Male,Scotland,43,191.11455677409717,16598
2738,Female,Wales,44,168.90410945152425,49847
2739,Male,Wales,30,170.66559404358455,18953
2740,Male,England,41,174.63657697503254,14715
2741,Female,Wales,41,160.50847007243885,16559
2742,Female,Wales,37,159.00173980152883,19110
2743,Male,Wales,38,156.4837106566176,21549
2744,Female,England,36,158.34802104780547,28854
2745,Male,England,38,183.18058159598297,69221
2746,Female,Scotland,25,169.93013370924888,65119
2747,Male,Wales,35,174.19086801357176,79687
2748,Male,Scotland,31,178.2924025827313,38996
2749,Male,England,40,179.52111382032945,23849
2750,Female,England,43,166.09857798625055,13159
2751,Female,Scotland,43,168.12814235148534,67478
2752,Female,Scotland,42,157.36451278189668,38573
2753,Female,Scotland,32,169.4629327461967,14024
2754,Female,Wales,31,151.46355736159504,16015
2755,Female,Wales,36,165.09503285721095,29034
2756,Female,Scotland,25,167.19100492332515,37140
2757,Female,Scotland,30,163.2304105764093,19432
2758,Male,England,34,178.1645275829442,16252
2759,Male,England,49,185.4276363483441,27774
2760,Female,England,43,180.03006362509575,22687
2761,Male,Wales,29,175.583050877541,11786
2762,Male,England,51,163.5778170022006,32793
2763,Female,Wales,37,157.55779434314383,13880
2764,Male,Wales,44,192.2529055735846,38191
2765,Female,Scotland,36,178.9897163783089,12900
2766,Female,England,21,155.08796077302063,24001
2767,Male,Scotland,42,189.9905621709571,45007
2768,Female,Scotland,35,167.66670563252876,31055
2769,Female,Scotland,35,172.56947658282886,31604
2770,Female,Wales,39,177.87549284336416,27192
2771,Male,Wales,34,165.46929913261627,28335
2772,Female,Wales,29,171.98951929881918,8274
2773,Female,England,35,173.03176802487832,20677
2774,Male,Wales,41,180.78905534966975,12792
2775,Male,Scotland,40,179.75622065363595,15231
2776,Female,Scotland,41,155.01098611138173,18706
2777,Female,Wales,45,165.06444620237687,53188
2778,Male,England,27,191.06396256984092,13068
2779,Female,England,29,156.70174216356398,15254
2780,Female,England,36,155.58278876282574,16365
2781,Male,England,39,175.53323972561955,11548
2782,Male,Wales,48,159.00643564743197,16941
2783,Male,Scotland,30,159.15143269825194,27999
2784,Male,Wales,39,168.8402593095071,25518
2785,Female,England,35,173.9385914074376,12801
2786,Female,Scotland,40,160.76586986583234,19750
2787,Male,Scotland,39,174.26554916447486,14478
2788,Male,Wales,49,162.84123367925335,13989
2789,Male,England,39,177.76042081836994,31786
2790,Female,Scotland,46,164.32104945212203,25815
2791,Male,Scotland,35,165.3803779752651,42993
2792,Female,Scotland,39,166.95581747858262,38261
2793,Female,England,33,161.68972455858807,20883
2794,Female,Wales,41,173.42414632178506,16044
2795,Male,Wales,45,185.88995510160817,29483
2796,Male,England,29,174.87264804818142,28957
2797,Male,Wales,38,157.60473716412164,24697
2798,Female,Scotland,42,170.64954852736867,14238
2799,Female,Wales,39,149.9152464935369,8720
2800,Female,England,37,169.24890238118704,11822
2801,Female,Scotland,28,157.10763875162328,133971
2802,Male,Wales,39,177.91461660182273,39797
2803,Female,Wales,36,158.08261034634583,75012
2804,Male,Wales,39,173.77038246280725,11382
2805,Male,Wales,40,180.03007030441438,29386
2806,Female,England,38,161.11600430127456,27110
2807,Female,Wales,50,162.34246466920789,47471
2808,Male,Wales,50,177.18574696093313,15978
2809,Female,Scotland,39,171.4125534774549,12285
2810,Female,Wales,45,174.87248599810917,13899
2811,Female,Wales,47,167.44673155180323,12976
2812,Male,England,32,170.77423334275642,17726
2813,Female,Scotland,34,154.86784797873636,12346
2814,Female,England,34,151.93766715655264,19474
2815,Male,Scotland,36,174.6180340531634,11007
2816,Male,Scotland,37,183.61055040763986,15410
2817,Male,England,46,186.51738958386215,14820
2818,Female,Wales,39,162.98930567090278,12009
2819,Female,Wales,42,170.82446994702326,17227
2820,Female,England,46,178.56402102506866,14516
2821,Female,England,45,154.63303898116732,19047
2822,Female,England,48,152.24718142119187,10939
2823,Male,Scotland,35,179.69442187809835,14220
2824,Male,England,33,191.8956884669519,21215
2825,Female,Wales,40,165.79257411959506,16973
2826,Male,England,32,167.7030001489027,17052
2827,Male,England,51,172.75662294866055,30372
2828,Male,Wales,30,170.10142388232583,34142
2829,Female,England,35,171.88367200291293,25101
2830,Male,Wales,36,183.08121864423262,23824
2831,Male,Scotland,28,177.02420404369474,15320
2832,Male,Scotland,39,175.0501952435193,12527
2833,Male,Scotland,45,169.76743236142042,23182
2834,Female,Scotland,40,154.56317213679327,16085
2835,Male,Scotland,28,168.2217849756267,37490
2836,Female,Scotland,39,160.96745498431142,30213
2837,Male,Wales,42,157.67901026482681,14714
2838,Female,Wales,33,145.76870287839208,16230
2839,Female,Wales,43,172.6133379962002,30581
2840,Female,Scotland,21,146.7242414869166,25153
2841,Male,England,36,192.4646034852627,13892
2842,Male,Scotland,34,189.8894765014557,60096
2843,Female,Scotland,46,160.73152646127352,9901
2844,Female,England,44,161.52322107466375,14286
2845,Male,Wales,47,187.64314592817422,15376
2846,Male,Wales,48,183.01842424554857,46308
2847,Female,Wales,44,160.49621366566754,22353
2848,Male,Wales,36,178.29969219043807,51605
2849,Female,Scotland,55,169.67899064159897,85373
2850,Female,Scotland,46,161.2790966295361,17699
2851,Female,England,44,152.3412886048965,18689
2852,Female,Scotland,39,153.10748192783245,21266
2853,Male,England,36,186.27567120646816,64678
2854,Male,England,30,194.54003756244822,15607
2855,Female,Wales,36,166.82350035881908,11929
2856,Female,Scotland,46,166.17290763041044,14558
2857,Female,Scotland,49,172.4828471771446,18429
2858,Male,Wales,38,182.61864794821264,55813
2859,Male,Wales,38,162.9491620648936,24699
2860,Female,England,40,162.21289232047408,11350
2861,Male,Wales,37,194.28925794490996,15817
2862,Male,Wales,30,178.25387081276165,13725
2863,Male,England,35,174.14065937175283,15779
2864,Male,Wales,40,176.58882582558763,27789
2865,Female,England,33,155.37829118041148,23388
2866,Male,England,42,177.32056880361606,15457
2867,Female,Scotland,46,166.84584006475072,21797
2868,Male,England,55,173.39408882709066,12655
2869,Male,Scotland,46,178.13297342015937,14458
2870,Male,Scotland,49,186.2875204415355,87324
2871,Male,Scotland,45,167.28073390210957,13645
2872,Female,England,44,170.70547172076613,33981
2873,Female,Wales,45,162.171120064428,21618
2874,Male,England,33,192.8394951547511,14230
2875,Male,Scotland,45,163.95612577401212,31830
2876,Female,Wales,47,158.3816706524218,10543
2877,Female,England,25,166.71632007599055,27173
2878,Female,Scotland,42,163.69931296344356,21163
2879,Female,Wales,37,172.88738869608204,16000
2880,Female,England,37,164.84251239510724,12871
2881,Female,Wales,40,164.12117199766948,13161
2882,Male,England,54,190.87875297280573,17037
2883,Female,England,49,162.46262959955567,12291
2884,Male,Wales,53,178.4324882270338,30219
2885,Male,Scotland,36,196.90987746312175,13695
2886,Male,England,35,160.72011947332095,23506
2887,Female,Scotland,40,160.67910432964456,11898
2888,Male,Wales,39,158.89701871074845,12807
2889,Female,Wales,39,145.91295202478094,32172
2890,Male,Wales,41,186.43420687347069,19542
2891,Female,England,40,160.54390144147797,29401
2892,Male,Scotland,49,163.98049406950648,12462
2893,Female,Scotland,42,164.40181454608552,14234
2894,Male,England,50,184.45369035235126,25299
2895,Male,Wales,47,174.36849487296502,17908
2896,Female,England,39,158.7474878860828,9520
2897,Male,Wales,39,175.42567130613105,25709
2898,Male,Scotland,25,186.765059263444,16726
2899,Male,England,43,190.89181509684386,69723
2900,Female,Wales,46,172.27041604937781,41636
2901,Female,England,30,155.28347706719504,26529
2902,Female,England,46,164.27670870015308,17023
2903,Male,Wales,46,193.29242375184688,145851
2904,Male,Wales,38,165.97747259122931,12553
2905,Female,Wales,46,160.2539740793135,32597
2906,Male,Scotland,51,173.68814891372483,116841
2907,Male,England,31,172.34172810635775,18871
2908,Female,Scotland,26,157.337347116037,28456
2909,Female,Wales,31,155.95799467249896,15240
2910,Female,Wales,43,153.76998111487208,9400
2911,Female,Wales,41,175.08976033901425,26124
2912,Male,Wales,35,187.45488115168502,147370
2913,Female,Wales,35,167.3802630365948,16009
2914,Male,Wales,48,180.34246363262815,17599
2915,Male,Scotland,47,184.5669087482024,15437
2916,Female,Wales,41,152.33852307244388,74095
2917,Male,Scotland,31,179.8485655477515,11482
2918,Female,Scotland,43,169.6793360838639,20169
2919,Male,Wales,34,158.83387787616843,35529
2920,Male,Wales,47,158.9197427254232,12388
2921,Female,Wales,50,178.87911780873793,23466
2922,Female,Scotland,45,157.33697242594147,51900
2923,Male,Wales,44,183.51610336879108,17756
2924,Male,England,45,188.79635011347315,22546
2925,Male,Scotland,37,149.65923461188947,164706
2926,Female,Wales,41,180.14682187641165,32232
2927,Male,England,45,162.6908595805283,14853
2928,Male,Wales,41,193.47586382539976,158839
2929,Male,Wales,48,175.73997138612145,28295
2930,Male,Scotland,42,177.0138658932637,15185
2931,Female,England,43,171.50805206392593,13196
2932,Male,Wales,39,162.43975513074403,27738
2933,Female,Wales,45,171.21433004578896,27117
2934,Female,England,53,174.86285156294468,12003
2935,Male,England,47,181.57492458022762,23629
2936,Female,Wales,40,164.7684891441583,17137
2937,Female,Wales,27,160.46669160288403,9470
2938,Male,Scotland,44,173.35855250287247,12357
2939,Male,England,41,168.3081308863277,22197
2940,Male,Scotland,35,163.98320704005897,15203
2941,Male,Wales,38,172.34593139061536,20778
2942,Female,England,30,164.71351084088346,17856
2943,Male,Scotland,27,176.1786392961833,16493
2944,Male,Scotland,37,172.37135925251718,21420
2945,Female,Scotland,34,148.77151725360883,22737
2946,Female,Scotland,50,160.21098927384313,17079
2947,Female,Scotland,40,165.08734065553125,35095
2948,Female,Wales,34,167.23768453616896,15709
2949,Male,Wales,29,174.3407373435795,58833
2950,Male,Wales,42,171.72907372536523,22255
2951,Male,England,36,180.09575685530532,27470
2952,Male,Scotland,44,170.22145167249602,19983
2953,Male,Scotland,41,169.68327119397517,34935
2954,Female,England,32,155.72073467022648,25981
2955,Male,Wales,40,168.3129661274478,13584
2956,Female,England,36,166.05462315757018,57380
2957,Female,Wales,36,159.5791681917031,24626
2958,Male,England,45,174.83838910699203,21817
2959,Female,Scotland,32,161.45553165242717,11798
2960,Male,Scotland,45,198.87668820225872,12989
2961,Male,Scotland,39,176.202504845826,124191
2962,Male,Wales,38,175.71417849886072,42806
2963,Female,England,39,171.51676511386262,15590
2964,Male,Scotland,50,173.19715861484505,12904
2965,Female,Scotland,35,176.45558780169765,11896
2966,Female,England,46,155.48257701655166,12795
2967,Male,England,21,203.1507241877352,32719
2968,Male,England,40,174.59917713998854,40704
2969,Male,Wales,38,169.1296737385578,60041
2970,Female,Wales,34,167.63584620551217,24627
2971,Male,Scotland,33,182.2623901420131,36304
2972,Male,Wales,42,190.34178632766057,17374
2973,Male,Scotland,49,172.41836500661702,18724
2974,Female,England,36,184.56083441592122,21080
2975,Male,England,53,184.9294150176817,12877
2976,Female,Wales,40,163.98080893220072,49683
2977,Male,Wales,33,164.3635270179654,25345
2978,Female,Wales,47,171.98856842751255,16884
2979,Female,England,39,172.02839718429306,12689
2980,Male,Wales,44,185.67355002386347,71624
2981,Female,Wales,45,160.29309103543085,9758
2982,Female,Scotland,42,166.12132349040624,9582
2983,Female,Scotland,34,149.82086182990895,12220
2984,Female,Scotland,37,155.6504509945338,23996
2985,Male,England,42,179.87333449028554,175041
2986,Female,Scotland,38,178.3014091666598,23179
2987,Male,Wales,52,175.95300564693457,30676
2988,Male,Scotland,35,181.6540212298659,11571
2989,Male,Wales,42,161.92150164457738,40941
2990,Female,England,27,167.2326682581033,13277
2991,Male,Wales,32,159.44006878708151,41924
2992,Male,Wales,38,174.68455302513928,21385
2993,Male,Scotland,50,189.66555391713936,18428
2994,Female,England,47,146.159614291878,13400
2995,Male,Wales,38,180.39578869297594,15789
2996,Female,Wales,56,175.69469174829692,29297
2997,Female,England,43,167.27015609008552,15811
2998,Female,England,40,158.90422946506567,37876
2999,Female,Scotland,38,166.27493510463864,34300
3000,Male,Wales,43,182.9296490138484,31873
3001,Male,Wales,21,172.26162313576978,43846
3002,Male,Wales,48,167.70499795156255,48212
3003,Female,Wales,49,167.46830269429236,65400
3004,Female,Scotland,47,172.2623062967095,41643
3005,Male,Scotland,33,174.65717051054236,14529
3006,Female,Wales,46,144.6003821984149,32002
3007,Female,England,33,174.51010626970162,25594
3008,Male,England,45,187.33180128906776,29975
3009,Male,Wales,34,161.73845868203813,25354
3010,Female,Wales,52,172.42172885162748,10113
3011,Male,England,33,161.76542381451316,26784
3012,Male,England,48,180.61312880776362,17453
3013,Male,Wales,36,175.9661268575124,15153
3014,Female,England,34,169.49208801718711,12799
3015,Female,Wales,38,168.85021076225325,10930
3016,Female,Wales,34,159.82359187437206,21444
3017,Female,Scotland,34,163.93045923600968,13651
3018,Female,England,30,170.45774009289235,11054
3019,Female,Scotland,49,151.92346290314066,21116
3020,Female,Scotland,47,175.29035426560222,13303
3021,Male,England,33,172.39202843851353,76594
3022,Male,Scotland,35,192.35335929448348,11962
3023,Female,England,35,156.16481571568508,10749
3024,Male,England,44,182.387682614636,20968
3025,Male,Wales,46,171.84833508775594,31764
3026,Male,Wales,40,173.33689142616745,48048
3027,Female,Wales,41,177.2599909880918,14673
3028,Male,Wales,36,171.52200297537027,11671
3029,Female,Wales,33,141.337180419838,12708
3030,Female,Wales,33,156.52731094824853,13138
3031,Male,England,40,173.59584676498397,27212
3032,Male,England,34,179.20348220217036,12158
3033,Male,Wales,35,183.14406083226842,19346
3034,Female,Wales,38,147.80444489143656,37450
3035,Female,Scotland,42,170.66435806737502,13444
3036,Female,Wales,44,163.61111670348018,11767
3037,Female,England,48,156.69511980707165,24170
3038,Male,England,35,152.300296816166,159509
3039,Male,Wales,35,167.19290989474635,11233
3040,Female,England,35,173.12968601297607,12792
3041,Female,Scotland,43,165.14371178470174,13767
3042,Female,England,34,148.66974352966946,29725
3043,Female,Wales,32,171.3082112880216,8995
3044,Male,Wales,39,182.94986997267725,10809
3045,Female,Wales,43,175.48731173201298,21389
3046,Male,England,39,187.36927513701812,27772
3047,Female,Scotland,40,181.49912277773117,8900
3048,Male,Wales,35,194.99449738954308,13183
3049,Female,Scotland,34,168.98054579301004,10590
3050,Male,Wales,42,176.8308128117254,13160
3051,Female,England,32,173.95277710059383,32466
3052,Female,Wales,53,162.6264057911878,33088
3053,Male,England,33,180.9342738416187,37236
3054,Female,England,45,180.57540932453637,14511
3055,Female,England,47,147.3380936012688,18024
3056,Female,Wales,37,165.63991314799313,25762
3057,Male,Scotland,38,162.17824258320238,28520
3058,Male,Wales,34,194.8097894364108,11881
3059,Female,Scotland,31,178.19585546774843,17813
3060,Male,Scotland,40,176.36142791972,13862
3061,Female,Wales,48,153.29837089719186,9238
3062,Female,England,41,162.50513737029428,16114
3063,Female,Scotland,54,161.46774936397438,14996
3064,Male,England,35,169.07339006536702,16365
3065,Female,England,49,169.70261542794094,45931
3066,Female,Wales,27,184.34634914763964,16789
3067,Female,Wales,31,182.73630399250413,19059
3068,Male,Wales,40,165.98015909935538,18171
3069,Female,England,46,164.72585107007748,64715
3070,Female,Wales,40,156.7896712710683,22895
3071,Male,Wales,34,198.53021714556613,54170
3072,Female,Scotland,36,171.97892727895103,17446
3073,Female,England,41,152.4394196109401,15031
3074,Male,England,43,179.49426201195587,38336
3075,Female,Scotland,45,170.98856155586256,26879
3076,Male,England,28,172.52463012892085,169959
3077,Female,Scotland,40,153.33087237198575,27547
3078,Female,Wales,45,173.5548201039528,16911
3079,Male,England,45,175.9267118919018,15240
3080,Female,Scotland,41,184.60133809138915,15113
3081,Male,Wales,44,169.5064689878009,26323
3082,Female,Wales,39,154.68012536475973,26584
3083,Male,England,38,175.06329135343938,24209
3084,Female,Scotland,38,174.9492622577247,24980
3085,Female,England,34,168.25647164669817,10095
3086,Female,Wales,46,174.52850405648562,15826
3087,Male,Wales,34,173.50857542572513,40033
3088,Female,England,37,155.54996838726896,21718
3089,Female,England,24,164.89228601679324,18173
3090,Female,Wales,39,151.3959369326846,18603
3091,Male,Scotland,35,210.17656181714915,44052
3092,Female,Wales,44,168.845950665295,14831
3093,Female,Wales,45,169.9397336570777,8865
3094,Female,Scotland,36,155.96693044604993,16940
3095,Female,Scotland,37,173.94472319439996,12767
3096,Male,England,41,164.3754997160428,23685
3097,Male,Wales,42,167.94479031363286,24497
3098,Female,Wales,38,160.49399885224494,37460
3099,Male,England,32,184.7080886320725,21658
3100,Male,England,50,163.30940189916882,23427
3101,Male,Wales,34,175.24199600702786,24278
3102,Female,Scotland,43,163.49297876470422,10130
3103,Male,Wales,36,182.86148690842555,23220
3104,Female,Scotland,44,180.0962272622352,36433
3105,Female,Wales,51,170.37826193813132,27155
3106,Female,Scotland,40,154.4672562272237,24553
3107,Male,Wales,45,186.44370306272248,20034
3108,Female,Wales,44,180.1722817312761,21627
3109,Female,Scotland,45,162.4631684721128,45992
3110,Female,Scotland,30,146.60493061624862,10109
3111,Male,Scotland,39,197.8097678655821,22360
3112,Female,Wales,32,159.7118553380917,107616
3113,Male,England,32,191.4663356053326,14473
3114,Female,Wales,33,167.64829612026224,19944
3115,Male,Wales,32,177.96179459110363,22069
3116,Male,Wales,48,174.09785658257246,56172
3117,Female,Scotland,32,157.75062389115735,34667
3118,Male,Wales,48,182.11713937675106,39347
3119,Female,Scotland,42,161.3873549731439,22593
3120,Male,Scotland,31,184.06736297761512,20770
3121,Male,Scotland,50,192.5883567740442,12806
3122,Female,Scotland,38,163.3168297524822,11699
3123,Male,Wales,50,162.47645599599286,23250
3124,Male,Scotland,37,192.50613188076036,31638
3125,Female,Scotland,40,173.44834933967275,24251
3126,Female,England,45,164.09215790099103,20996
3127,Female,Wales,28,181.4447764448678,36811
3128,Female,Scotland,25,170.43132930455113,20011
3129,Female,Wales,39,166.5312495284667,10215
3130,Female,England,33,167.3119178231156,23981
3131,Male,Scotland,48,173.00853663417027,23472
3132,Male,Wales,49,182.58888504610886,16292
3133,Male,Scotland,39,197.66397879284693,33746
3134,Female,Scotland,40,167.6927887300385,48421
3135,Male,England,34,165.1265233412666,25018
3136,Male,Wales,41,179.118447238434,15993
3137,Female,Wales,40,147.17337929645632,8608
3138,Female,England,46,151.44401317720525,11787
3139,Male,Scotland,40,159.0555534631633,20446
3140,Female,England,33,180.08477352531565,15256
3141,Male,Wales,42,176.64732744026568,23749
3142,Female,England,35,151.71645173255192,17576
3143,Female,Wales,48,174.26374442359003,15469
3144,Female,Scotland,40,172.58163992633698,9024
3145,Female,England,45,175.95772964374726,21235
3146,Male,Scotland,49,189.07877541454465,37055
3147,Male,England,45,175.82043165268718,18589
3148,Male,Wales,51,179.41344841481867,22264
3149,Female,Wales,25,165.1386339408602,9337
3150,Male,England,38,184.54750705209722,29478
3151,Male,England,50,174.8391517336854,44340
3152,Female,Scotland,28,173.31000064271316,23221
3153,Female,Scotland,54,172.46314547440966,22795
3154,Male,Wales,34,193.7556791426854,15976
3155,Female,Scotland,61,171.9014550496954,25394
3156,Male,Scotland,41,179.78841167474243,13204
3157,Male,England,39,183.59760459356562,48374
3158,Female,Wales,37,185.2271137303562,18422
3159,Female,Scotland,35,161.82674111789564,43284
3160,Male,Wales,38,192.43003580831382,16346
3161,Female,Scotland,31,171.174905294931,59273
3162,Female,Wales,42,172.4896284928198,16862
3163,Male,Wales,37,170.65825246351676,14425
3164,Female,Wales,38,173.5556649310038,12921
3165,Male,Scotland,29,198.6140679729482,37524
3166,Male,England,30,173.2629430569973,18760
3167,Female,Wales,28,159.12858406371552,14135
3168,Female,Scotland,51,170.77462447755508,31090
3169,Male,England,40,176.4554088637578,15556
3170,Male,Scotland,27,160.1742993448226,11463
3171,Male,Wales,41,172.49600121544665,18929
3172,Male,Wales,18,158.85446017827385,24276
3173,Female,Scotland,35,147.85575410790318,22326
3174,Male,Wales,35,188.03202630760316,14635
3175,Male,Wales,42,178.02542394073393,29255
3176,Female,England,49,159.24249083385283,10053
3177,Female,Wales,37,168.19912532412343,10613
3178,Female,Wales,42,173.92186576804008,20256
3179,Female,Wales,50,170.59111473716447,76285
3180,Male,Wales,42,175.79267904828743,14665
3181,Male,England,42,180.80375470181886,14062
3182,Male,Scotland,47,175.28841758622738,37580
3183,Female,England,34,170.21803456747577,11927
3184,Male,Wales,30,169.34870309636145,17057
3185,Female,Scotland,34,180.02438258472958,56146
3186,Male,Wales,40,183.39913182200277,41516
3187,Male,England,41,188.30520243611588,121886
3188,Male,England,35,182.16958730703328,14082
3189,Female,England,40,166.9764903068568,17985
3190,Female,England,41,162.30793644556877,10876
3191,Male,Wales,49,196.97076651186435,74594
3192,Female,Scotland,30,157.11992276680985,20467
3193,Female,Scotland,44,154.31970453823877,138397
3194,Male,Scotland,34,175.1062118460917,32376
3195,Male,England,46,172.28264457969524,19613
3196,Female,Wales,36,181.11470657960206,14469
3197,Female,England,42,150.76012990689253,20804
3198,Female,England,45,173.43180214695104,17231
3199,Female,England,36,181.48018337439646,10107
3200,Male,England,53,195.5276747537719,36637
3201,Female,Wales,28,179.5160151945461,19037
3202,Male,Scotland,37,180.94614430392375,80136
3203,Female,Wales,28,175.3565622759296,15507
3204,Female,Scotland,51,174.07923452399058,28536
3205,Male,England,49,183.35849238582875,16146
3206,Male,Scotland,36,179.50568649325368,13144
3207,Male,Wales,47,183.4551316320273,41967
